instance	benefit_target	control_statuses	control_verdicts	control_solved_count	control_solved	treatment_statuses	treatment_verdicts	treatment_solved_count	treatment_solved	control_seconds	treatment_seconds	paired_delta_seconds	control_median_seconds	treatment_median_seconds	control_noise_seconds	lower_rounds_seconds	higher_rounds_seconds	faster_rounds	slower_rounds	control_scope_memory_peak_bytes	treatment_scope_memory_peak_bytes	paired_delta_scope_memory_peak_bytes	control_median_scope_memory_peak_bytes	treatment_median_scope_memory_peak_bytes	control_noise_scope_memory_peak_bytes	lower_rounds_scope_memory_peak_bytes	higher_rounds_scope_memory_peak_bytes	control_max_process_rss_bytes	treatment_max_process_rss_bytes	paired_delta_max_process_rss_bytes	control_median_max_process_rss_bytes	treatment_median_max_process_rss_bytes	control_noise_max_process_rss_bytes	lower_rounds_max_process_rss_bytes	higher_rounds_max_process_rss_bytes	correctness_fail	lost_verdict_rounds	new_failures	regression_threshold_seconds	regression_flag_seconds	validated_regression_seconds	regression_threshold_scope_memory_peak_bytes	regression_flag_scope_memory_peak_bytes	validated_regression_scope_memory_peak_bytes	regression_failures	regression_unresolved	flags	coverage_benefit	runtime_benefit	memory_benefit
load_balancer_unreal1_pb_4_6_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.0369346860097721, 1.07147723401431, 1.061073825985659, 1.0464767019730061, 1.0211375310318545]	[1.24096228700364, 1.0463994799938519, 1.1039507910027169, 1.0622115680016577, 1.1121405409649014]	[0.20402760099386796, -0.025077754020458087, 0.042876965017057955, 0.015734866028651595, 0.091003009933047]	1.0464767019730061	1.1039507910027169	0.014597124012652785	1	4	[2]	[1, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[126951424, 126894080, 126939136, 126885888, 126955520]	[132902912, 132988928, 132935680, 132964352, 132968448]	[5951488, 6094848, 5996544, 6078464, 6012928]	126939136	132964352	16384	0	5	false	[]	[]	0.05232383509865031	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
load_balancer_unreal1_pb_4_7_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[7.669803648022935, 7.546171889989637, 7.780006688990397, 7.312324768048711, 7.5234548849985]	[8.252882405999117, 8.084599647991126, 8.108158223010832, 7.816713143023662, 8.088666765019298]	[0.5830787579761818, 0.5384277580014896, 0.32815153402043507, 0.5043883749749511, 0.5652118800207973]	7.546171889989637	8.088666765019298	0.12363175803329796	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[363442176, 363393024, 363331584, 355069952, 363319296]	[821313536, 825556992, 826179584, 814469120, 813268992]	[457871360, 462163968, 462848000, 459399168, 449949696]	363331584	821313536	61440	0	5	false	[]	[]	0.37730859449948184	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
load_balancer_unreal1_pb_4_8_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""MEMOUT"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	4	4/5	[83.33736326097278, 84.71495434801909, 85.3461501620186, 83.44273760402575, 83.9013585629873]	[120.0, 94.3097237420152, 91.40914475900354, 93.12758924200898, 92.08524798700819]	[36.66263673902722, 9.594769393996103, 6.062994596984936, 9.684851637983229, 8.18388942402089]	83.9013585629873	93.12758924200898	0.5639953020145185	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[8589934592, ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[1307676672, 1307582464, 1307734016, 1307901952, 1307832320]	"[""unavailable"", 5990555648, 5991378944, 5898563584, 5922246656]"	"[""unavailable"", 4682973184, 4683644928, 4590661632, 4614414336]"	1307734016	unavailable	98304	unavailable	unavailable	false	[1]	"[""MEMOUT""]"	4.195067928149365	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	"[""lower success rate — unresolved, blocks admission""]"	"[""lost verdict in paired rounds [1]"", ""changed round statuses"", ""new/increased failure: MEMOUT"", ""lower success rate — unresolved, blocks admission""]"	false	false	false
load_balancer_unreal1_pb_5_4_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[0.7146283000183757, 0.747526048013242, 0.6991360649990384, 0.6799036970478483, 0.6869452079990879]	[0.754440580989467, 0.7439525350055192, 0.6937791920208838, 0.7004931819974445, 0.6781328259967268]	[0.03981228097109124, -0.003573513007722795, -0.00535687297815457, 0.020589484949596226, -0.008812382002361119]	0.6991360649990384	0.7004931819974445	0.015492235019337386	3	2	[2, 3, 5]	[1, 4]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[111030272, 110989312, 110985216, 111034368, 110956544]	[83812352, 83947520, 83865600, 83931136, 83922944]	[-27217920, -27041792, -27119616, -27103232, -27033600]	110989312	83922944	32768	5	0	false	[]	[]	0.05	false	false	unavailable	false	false	[]	[]	[]	false	false	false
load_balancer_unreal1_pb_5_5_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[13.87499076599488, 14.019553947000531, 13.34774771600496, 13.366056088008918, 13.491115120996255]	[15.069651258992963, 14.438227683975128, 14.827683048002655, 14.152987407986075, 14.29742495098617]	[1.1946604929980822, 0.418673736974597, 1.4799353319976944, 0.7869313199771568, 0.8063098299899139]	13.491115120996255	14.438227683975128	0.1433674049912952	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[458006528, 458141696, 449540096, 458174464, 458059776]	[818999296, 810209280, 785833984, 801304576, 805490688]	[360992768, 352067584, 336293888, 343130112, 347430912]	458059776	805490688	81920	0	5	false	[]	[]	0.6745557560498128	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
load_balancer_unreal1_pb_6_3_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[0.6449158389877994, 0.6017077940050513, 0.6251617989910301, 0.6061016340390779, 0.5819933919701725]	[0.5724751999950968, 0.5887924100097734, 0.6230920639936812, 0.6459117889753543, 0.6272833370021544]	[-0.07244063899270259, -0.012915383995277807, -0.00206973499734886, 0.039810154936276376, 0.045289945031981915]	0.6061016340390779	0.6230920639936812	0.019060164951952174	3	2	[1, 2, 3]	[4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[60313600, 60256256, 60297216, 60297216, 60252160]	[60301312, 60334080, 60272640, 60190720, 60252160]	[-12288, 77824, -24576, -106496, 0]	60297216	60272640	16384	3	1	false	[]	[]	0.05	false	false	unavailable	false	false	[]	[]	[]	false	false	false
load_balancer_unreal1_pb_6_4_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[22.536816523992456, 22.37504422100028, 22.71359251800459, 22.261061228986364, 22.139043129980564]	[24.00834730899078, 24.105336717999307, 24.112635330995545, 23.826210629020352, 24.0828499320196]	[1.471530784998322, 1.7302924969990272, 1.399042812990956, 1.565149400033988, 1.9438068020390347]	22.37504422100028	24.0828499320196	0.16177230299217626	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[558800896, 559038464, 558743552, 558825472, 558813184]	[999714816, 999731200, 999653376, 999682048, 999743488]	[440913920, 440692736, 440909824, 440856576, 440930304]	558813184	999714816	12288	0	5	false	[]	[]	1.118752211050014	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
ltl2dba_C2_unreal_pb_13_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.1013753149891272, 1.1913842530047987, 1.190571707993513, 1.1309834839776158, 1.2068267010035925]	[1.1447213270002976, 1.1993032149912324, 1.1657707869890146, 1.1859220960177481, 1.1833185039577074]	[0.04334601201117039, 0.007918961986433715, -0.024800921004498377, 0.054938612040132284, -0.023508197045885026]	1.190571707993513	1.1833185039577074	0.016254993010079488	2	3	[3, 5]	[1, 2, 4]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[98013184, 98041856, 98095104, 97923072, 98013184]	[97984512, 97980416, 98095104, 97804288, 97898496]	[-28672, -61440, 0, -118784, -114688]	98013184	97980416	28672	4	0	false	[]	[]	0.05952858539967565	false	false	unavailable	false	false	[]	[]	[]	false	false	false
ltl2dba_R_pb_6_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[0.581903076992603, 0.5569771630107425, 0.5805523300077766, 0.5653892509872094, 0.5549718430265784]	[0.582089878997067, 0.609945484000491, 0.5517936919932254, 0.5908812340348959, 0.5724685480236076]	[0.00018680200446397066, 0.05296832098974846, -0.028758638014551252, 0.025491983047686517, 0.017496704997029155]	0.5653892509872094	0.582089878997067	0.010417407960630953	1	4	[3]	[1, 2, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[24346624, 24363008, 24432640, 24457216, 24104960]	[24100864, 24293376, 24317952, 24248320, 24408064]	[-245760, -69632, -114688, -208896, 303104]	24363008	24293376	69632	4	1	false	[]	[]	0.05	false	false	unavailable	false	false	[]	[]	[]	false	false	false
ltl2dba_R_pb_8_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[84.12510624300921, 84.08251129600103, 82.48005827100133, 82.10269225703087, 81.37244505499257]	[81.68806552598835, 82.79621638101526, 80.20131435801159, 82.10421038698405, 83.15734652598621]	[-2.4370407170208637, -1.286294914985774, -2.2787439129897393, 0.0015181299531832337, 1.7849014709936455]	82.48005827100133	82.10421038698405	1.1076132160087582	3	2	[1, 2, 3]	[4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[311410688, 311640064, 311369728, 311578624, 311496704]	[828809216, 865734656, 813240320, 893886464, 873779200]	[517398528, 554094592, 501870592, 582307840, 562282496]	311496704	865734656	86016	0	5	false	[]	[]	4.124002913550067	false	false	unavailable	false	false	[]	[]	[]	false	false	false
ltl2dba_theta_pb_12_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[2.370606868993491, 2.3685583639889956, 2.201711977017112, 2.100746273994446, 2.289958579989616]	[2.2778001760016195, 2.324753076012712, 2.3452359040093143, 2.3995049750083126, 2.2982602799893357]	[-0.09280669299187139, -0.04380528797628358, 0.14352392699220218, 0.2987587010138668, 0.008301699999719858]	2.289958579989616	2.324753076012712	0.0806482890038751	2	3	[1, 2]	[3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[136564736, 136335360, 136474624, 130809856, 136376320]	[93753344, 130039808, 136556544, 136359936, 136421376]	[-42811392, -6295552, 81920, 5550080, 45056]	136376320	136359936	98304	2	3	false	[]	[]	0.1144979289994808	false	false	unavailable	false	false	[]	[]	[]	false	false	false
