instance	result	exit_code	seconds	cap_s
ModdifiedLedMatrix4X.ltl	UNREALIZABLE	1	0.5556941459944937	17
ModdifiedLedMatrix5X.ltl	REALIZABLE	0	0.12599432899150997	17
Morning2Min_6cbc6174.ltl	REALIZABLE	0	0.03388723899843171	17
Morning2_06e9cad4.ltl	TIMEOUT	124	17.08521357900463	17
Morning2_1cf58fc1.ltl	UNREALIZABLE	1	0.08101640400127508	17
Morning2_2c5b09da.ltl	TIMEOUT	124	17.092830951005453	17
Morning2_407db2cc.ltl	TIMEOUT	124	17.091166531987255	17
Morning2_4d4ca5c4.ltl	REALIZABLE	0	0.021190349012613297	17
Morning2_63831f8c.ltl	TIMEOUT	124	17.04088736799895	17
Morning2_68c86764.ltl	TIMEOUT	124	17.052407632989343	17
Morning2_9cac58d3.ltl	REALIZABLE	0	0.026497436017962173	17
Morning2_d65ed84e.ltl	TIMEOUT	124	17.09501049100072	17
Morning2s_06cf2373.ltl	TIMEOUT	124	17.05316076098825	17
Morning2s_06e9cad4.ltl	TIMEOUT	124	17.052987386996392	17
